ad_id,source,ad_start,days_active,spend,impressions,clicks,ctr,n_leads,inbounded_perc,high_leads_perc,adult_leads_perc,z3_coverage,n_connected_calls,revenue,roas
708437201747,google,"8 August, 2024",10,"18,173.72","863,880","4,789",0.55435940176876418021,542,83.58,46.13,4.06,75.94,57,"412,000",22.67
708437201750,google,"8 August, 2024",15,"1,324.92","89,683",381,0.42482967786537025,13,100,23.08,30.77,84.62,6,"60,500",45.66
710218291589,google,"19 August, 2024",82,"7,114.05","4,717",608,12.89,118,72.03,22.03,77.97,56.47,2,"17,500",2.46
710218291592,google,"19 August, 2024",91,"6,671.92","4,686",614,13.1,129,79.84,8.53,75.19,46.6,0,0,0
710628205338,google,"22 August, 2024",44,"46,977.62","5,102,529","58,787",1.15,477,83.23,28.72,8.18,75.82,48,"340,000",7.24
710660070708,google,"22 August, 2024",49,"48,542.19","4,447,459","40,657",0.91,514,80.74,35.6,3.31,80,26,"209,000",4.31
710731417626,google,"23 August, 2024",15,"11,694.28","664,737","3,557",0.5350988436028083,429,87.41,36.13,1.4,65.07,32,"185,500",15.86
710759674954,google,"23 August, 2024",4,"2,015.85","152,955",579,0.378542708639796018,16,93.75,37.5,0,73.33,4,"22,000",10.91
710843019812,google,"23 August, 2024",32,"7,924.31","867,381","7,996",0.92,94,86.17,32.98,6.38,70.37,26,"142,500",17.98
710843354294,google,"23 August, 2024",43,"97,078.41","7,286,692","32,928",0.45189229900207117304,"3,926",82.42,26.97,3.29,65.11,212,"1,680,500",17.31
710990724366,google,"26 August, 2024",49,"7,497.82","837,318","9,438",1.13,62,83.87,32.26,1.61,71.15,3,"8,000",1.07
711218015234,google,"27 August, 2024",27,"69,915.69","5,413,000","30,118",0.5564013,"1,593",81.1,34.59,3.64,70.51,101,"810,000",11.59
711218163974,google,"27 August, 2024",4,"3,548.21","285,313","1,295",0.453887484972644079,66,83.33,27.27,4.55,54.55,0,0,0
711218458505,google,"27 August, 2024",11,"16,766.28","945,626","6,062",0.641057,778,83.16,33.8,3.08,64.76,36,"210,000",12.53
712147319437,google,"4 September, 2024",3,"2,952.74","217,049","1,398",0.64409419071,107,76.64,30.84,3.74,73.17,4,"35,000",11.85
712229723699,google,"4 September, 2024",12,"6,555.05","508,636","2,271",0.446488254862023,150,77.33,28,3.33,63.79,17,"106,500",16.25
712231508606,google,"4 September, 2024",5,264.63,"21,300",90,0.4225352112676056,8,87.5,75,0,71.43,1,"2,000",7.56
712846073408,google,"8 September, 2024",27,"12,826.68","1,058,740","5,244",0.49530574079,148,83.78,30.41,6.08,76.61,21,"183,000",14.27
712846247234,google,"9 September, 2024",7,"12,967.29","940,319","4,539",0.4827085,233,81.55,26.18,5.58,63.16,0,0,0
713675757531,google,"15 September, 2024",20,"5,704.44","658,856","8,294",1.26,72,80.56,31.94,2.78,75.86,0,0,0
713679969516,google,"15 September, 2024",25,"3,341.14","166,781","1,851",1.11,26,76.92,30.77,11.54,80,2,"18,000",5.39
713680291362,google,"15 September, 2024",25,"3,300.92","193,101","1,109",0.57431085,34,88.24,26.47,0,80,8,"106,400",32.23
713681029320,google,"15 September, 2024",25,"2,500.64","105,617","1,240",1.17,18,88.89,33.33,5.56,75,2,"7,200",2.88
713708990323,google,"15 September, 2024",7,"11,957.2","949,932","3,836",0.40381837857867721058,173,83.82,42.77,3.47,82.76,0,0,0
713710379518,google,"15 September, 2024",17,"1,845.31","89,070",456,0.511956887841024,15,93.33,6.67,6.67,57.14,0,0,0
713789312327,google,"15 September, 2024",29,"8,238.6","763,967","5,202",0.68091946379882900701,93,82.8,33.33,5.38,77.92,16,"436,500",52.98
713789426639,google,"15 September, 2024",9,"4,713.86","392,169","2,183",0.56,85,80,36.47,2.35,70.59,13,"122,000",25.88
713792580923,google,"15 September, 2024",86,"2,726.66","304,954","2,672",0.88,36,80.56,27.78,5.56,75.86,1,"19,500",7.15
715442184403,google,"1 October, 2024",9,"1,434.38","42,712",568,1.33,10,100,50,20,70,1,"15,000",10.46
715442384599,google,"1 October, 2024",9,"2,741.67","173,352",911,0.52552032857999907702,34,94.12,29.41,14.71,59.38,0,0,0
716376364731,google,"9 October, 2024",27,"3,783.23","385,880","4,094",1.06,57,85.96,31.58,5.26,73.47,3,"7,500",1.98
716379555030,google,"10 October, 2024",59,"100,629.93","5,780,410","17,796",0.3078674350089,"1,540",81.49,29.09,10.97,60.96,181,"1,673,280",16.63
716379555054,google,"10 October, 2024",40,"18,129.8","1,122,513","3,982",0.35473976693365689306,229,79.91,31.88,17.03,63.39,13,"84,000",4.63
716488253495,google,"9 October, 2024",62,"17,289.61","1,608,762","10,433",0.64851109113716013,266,72.18,24.06,4.51,61.98,19,"150,499",8.7
